loan_amount,annual_income,employment_length_years,credit_history_years,debt_to_income,revolving_utilization,num_delinquencies,num_credit_lines,inquiries_last_6m,fico_score,open_credit_cards,public_records,loan_purpose,home_ownership,state,age,months_since_last_delinquency,annual_installment,loan_term_months,num_dependents,utilization_ratio,bankruptcies,mortgage_accounts,verification_status,default
28200,86660,26,22,0.17952263228107954,0.3017253245515581,0,8,7,467,10,3,medical,OWN,MI,54,74,3495,60,4,0.001239501397740983,1,0,verified,1
30571,66218,14,11,0.38964032824681777,0.22138191556639364,0,13,2,831,8,2,education,RENT,TX,35,15,7066,36,1,0.437934877979392,2,4,verified,1
23538,60863,23,11,0.4065320516971877,0.3837561038703864,0,11,5,301,6,1,car,RENT,IL,20,44,14056,60,4,0.6941733116411237,0,2,verified,0
41555,113550,36,29,0.20447296892552896,0.7355641356134451,0,4,8,724,14,2,medical,RENT,MI,69,8,11569,60,2,0.9352233339148437,2,3,verified,0
44964,88123,39,14,0.11323331216461878,0.20098132295395643,0,17,2,772,0,3,medical,OWN,MI,63,13,1786,36,3,0.12743137953590278,0,2,verified,0
21900,130029,18,15,0.14412116931081195,0.43424340374307147,0,7,7,655,1,2,home,MORTGAGE,CA,23,63,7027,60,0,0.6655230757248224,0,0,not_verified,0
23356,61995,22,23,0.27191671202567735,0.5376079460520825,1,17,7,759,10,0,education,RENT,FL,42,9,5105,36,0,0.7976527053701462,1,2,not_verified,0
24023,17434,38,22,0.3742181173846013,0.7417814887371696,1,15,6,556,14,3,home,MORTGAGE,NY,60,0,3808,60,3,0.5709288128747255,2,2,not_verified,1
40148,130029,30,9,0.047176211332903825,0.04061626075120206,1,6,0,536,2,0,medical,OWN,PA,42,72,9213,36,4,0.1552101852012624,2,2,not_verified,1
18392,162563,29,24,0.18804190146524438,0.3704793833054517,0,5,2,511,11,2,education,RENT,PA,43,90,5294,60,4,0.7910909319768091,2,2,not_verified,1
21698,167549,6,24,0.4335827866908354,0.6090959738955657,0,10,4,831,0,4,car,MORTGAGE,FL,33,64,11732,36,3,0.8419729750104843,1,4,not_verified,0
43470,61381,2,1,0.4458137466405764,0.8454270639260665,0,21,0,697,1,4,car,RENT,NY,54,29,11705,60,3,0.48049451384349573,2,2,not_verified,0
27535,158944,37,9,0.5741608083566493,0.9113068686081538,0,23,3,453,10,3,education,RENT,NC,62,76,9020,36,2,0.04110235947308993,1,3,not_verified,0
36450,91252,29,6,0.353407316133264,0.3850740113722272,0,1,9,458,6,2,education,MORTGAGE,FL,27,84,5719,60,0,0.7829492633294282,2,1,not_verified,0
34757,197608,9,12,0.4255896796269114,0.021520041511710053,0,15,5,642,10,1,education,OWN,FL,51,38,6182,60,2,0.8388572453028336,1,0,verified,1
13476,174179,33,26,0.42090706601424605,0.051310110869288605,0,12,0,339,9,4,car,OWN,NY,33,68,2803,36,1,0.05935125637319871,0,2,not_verified,0
42214,156624,12,25,0.43677488131140946,0.537271894322751,0,15,8,769,14,2,business,OWN,OH,38,69,8850,36,3,0.936009125696107,2,1,not_verified,0
5711,28465,38,13,0.30529427551272553,0.5125386727250794,0,4,0,507,5,0,education,RENT,NY,68,89,9814,60,1,0.5172601759381177,1,3,verified,0
7479,20920,12,24,0.5920374740313462,0.2466942249356322,0,22,1,624,8,1,car,RENT,NC,30,78,9084,60,2,0.5995878927355618,2,2,verified,0
32390,187640,24,10,0.40344896486789034,0.5188126519011487,0,4,2,549,7,2,wedding,MORTGAGE,NC,69,33,7199,60,2,0.7070791546722828,1,1,verified,1
14161,151540,33,11,0.07816238525717599,0.6663582647233538,0,1,2,302,6,4,business,OWN,GA,28,68,2046,36,4,0.6336339308353307,2,4,not_verified,0
33152,94613,39,5,0.46154461691538096,0.43332321285174846,0,22,2,741,13,4,education,MORTGAGE,CA,33,84,13181,36,3,0.34965500169344166,1,0,verified,0
15635,42217,39,6,0.42844253634027274,0.09639223843241729,0,9,7,654,8,1,medical,RENT,NC,53,115,731,36,2,0.0029914922105374053,1,2,not_verified,0
41843,55464,39,17,0.2080339034647236,0.3268853977479331,1,11,5,359,3,0,wedding,RENT,MI,52,70,9547,36,0,0.6569981450331249,2,3,verified,0
31297,58307,33,26,0.5274821292864267,0.6511467362111631,0,7,5,356,10,4,car,OWN,FL,37,78,5327,60,3,0.9015249302728748,0,3,not_verified,0
21836,83275,14,18,0.2946034845195219,0.3718300742114472,2,2,0,409,6,4,education,OWN,NC,55,41,5208,60,1,0.8890082840764276,1,1,not_verified,1
25831,142211,2,27,0.37421077757212334,0.09342378016546493,0,2,6,690,14,3,home,MORTGAGE,IL,69,15,8851,60,3,0.1469283633512143,1,2,verified,0
2007,72554,21,16,0.5673327113191611,0.45243302262435703,1,23,8,515,13,0,business,OWN,PA,22,93,11134,36,2,0.8692561143460475,2,0,verified,1
27331,25662,33,23,0.36683126970923446,0.48142988332024195,0,6,9,320,0,2,home,MORTGAGE,GA,52,34,7886,60,4,0.909050033750087,1,4,not_verified,1
41456,135526,4,26,0.4728957775958282,0.5014440489289383,0,22,0,476,0,0,home,OWN,CA,47,21,8196,60,1,0.8601495331437298,1,4,not_verified,0
11763,163473,21,19,0.4467065646560521,0.4813448816828134,1,16,4,600,2,3,car,RENT,NC,53,117,6506,36,1,0.30461011861245424,0,3,verified,0
4908,149562,28,20,0.29810864289192646,0.34785468065126,0,21,2,706,9,3,home,MORTGAGE,OH,28,79,6452,60,4,0.36325940476737073,2,0,not_verified,0
28573,132572,7,9,0.27913617782195826,0.5531928469202698,1,23,9,592,2,0,education,RENT,TX,61,73,11147,36,2,0.19799277369343204,1,4,verified,1
20187,189021,33,24,0.15646916411480571,0.13263786492851926,0,9,3,343,2,4,car,MORTGAGE,NY,29,42,9919,60,0,0.14311273196466945,0,4,not_verified,1
12957,118218,3,15,0.26038075390192683,0.3780336679595512,0,10,1,774,5,2,education,MORTGAGE,TX,58,30,13327,36,2,0.8760773912532924,2,1,verified,0
5379,124946,24,8,0.0645009885267163,0.2922674968972393,0,20,2,342,6,4,medical,RENT,PA,28,26,9392,60,1,0.26898790482421087,1,4,not_verified,1
28959,145593,22,5,0.3888317316998258,0.2407717264370448,0,4,0,768,4,1,home,OWN,TX,32,42,10048,60,1,0.513540640317801,0,4,not_verified,1
17482,172304,24,19,0.14655252151607215,0.46463151723597973,0,19,5,629,13,2,education,MORTGAGE,MI,34,77,9593,60,4,0.8584659165367545,0,4,not_verified,1
28105,198288,33,21,0.526205641146235,0.7780285430408242,0,7,4,682,12,3,home,RENT,GA,38,78,8557,36,3,0.2607726018201082,1,2,not_verified,0
1877,130277,5,11,0.06979172713599198,0.6292497653247098,0,22,2,420,2,0,home,MORTGAGE,MI,32,91,14265,36,1,0.7343247545760876,1,3,not_verified,1
49353,187666,33,21,0.10572826058478754,0.09776970214229197,1,4,1,743,12,4,car,OWN,MI,34,93,8087,36,4,0.918038927918218,1,4,verified,0
19252,109152,20,23,0.02633606475682223,0.480533815743602,0,5,2,308,6,2,car,OWN,NC,44,94,14626,60,2,0.3894725157036004,0,1,verified,1
32334,143787,29,24,0.16370095509084942,0.8665521421633228,0,17,4,498,3,1,business,OWN,IL,47,62,7030,36,1,0.2973014092425177,2,2,not_verified,0
20049,105319,2,19,0.10271076843310546,0.9356813602671309,0,14,5,551,9,0,car,RENT,NC,29,72,10775,36,0,0.25821938984382964,0,2,verified,0
18772,164689,14,17,0.09401005052534579,0.6102668627332317,0,22,2,541,14,4,business,MORTGAGE,TX,23,54,5344,36,1,0.4310902662543735,2,2,verified,0
3637,171624,20,24,0.29431788288175015,0.5812972174575234,1,14,1,802,4,2,education,OWN,MI,32,68,4234,36,1,0.9182823903985828,0,4,not_verified,0
8242,41640,18,18,0.05842905873303416,0.5861297775274998,0,5,0,757,5,2,medical,OWN,PA,62,30,3875,36,1,0.9577606734730629,0,1,not_verified,0
43025,163769,18,23,0.18140822030352047,0.7627094910262521,0,21,7,458,14,0,education,MORTGAGE,OH,50,68,1494,60,0,0.8739166087534955,0,3,not_verified,1
42381,27541,33,10,0.2916551655430393,0.8514354660092721,1,3,2,792,13,1,home,MORTGAGE,OH,60,48,2393,36,1,0.06820925958221691,1,2,not_verified,0
36651,32354,13,23,0.21814337402820974,0.5231665662522165,0,20,8,793,2,4,home,MORTGAGE,TX,21,86,7385,36,0,0.08471601312349009,1,1,not_verified,0
34972,183546,3,10,0.3767344360379046,0.38812462283551574,0,17,4,504,10,3,home,MORTGAGE,MI,22,15,5891,60,4,0.23384861689023617,0,0,not_verified,0
17928,119893,30,27,0.22247471088801546,0.9554738164144116,1,18,1,498,0,1,education,RENT,GA,21,74,8146,60,4,0.9932303067321884,2,4,verified,0
29742,64057,10,3,0.10637394105221187,0.26802166136017247,0,8,2,635,12,1,wedding,OWN,MI,39,97,7509,60,0,0.4521384896143267,1,1,verified,0
12831,112251,10,23,0.5469995670463788,0.3953384072312478,0,11,6,414,7,1,home,OWN,OH,19,9,6511,36,3,0.5294642945402147,0,0,verified,1
49232,57439,3,6,0.3007127763694441,0.8046683971249416,0,21,1,372,13,4,car,OWN,MI,62,24,12578,60,1,0.3896509148345684,0,3,not_verified,0
20556,24362,15,27,0.5510964829413297,0.06632344625119979,0,24,3,483,14,4,business,OWN,OH,41,60,13586,36,0,0.29990093379995564,1,4,verified,0
26343,28171,37,4,0.31337021884942434,0.4428826517600106,0,3,9,639,13,1,car,OWN,GA,25,5,6560,60,0,0.7615955612272735,2,3,not_verified,0
23834,83721,5,4,0.2260101072734533,0.44234413171860154,0,23,2,702,0,3,home,MORTGAGE,OH,60,102,10585,36,2,0.7374510785336599,0,0,not_verified,0
47762,129045,17,28,0.441309017737542,0.7935230687187923,0,13,2,449,14,2,education,MORTGAGE,TX,67,58,13973,36,2,0.3525348732418324,1,4,not_verified,0
40288,40975,24,28,0.03382251875754897,0.6210359187323852,1,2,4,786,4,3,home,MORTGAGE,IL,52,109,5532,36,4,0.4915449627496391,2,4,verified,0
34422,76945,23,5,0.27629229395660754,0.16134946236633863,0,15,2,451,13,3,car,RENT,GA,26,106,11984,60,2,0.6847951078526304,1,2,not_verified,0
24205,68596,38,7,0.09340094786125387,0.3227906797091513,1,6,8,751,9,3,car,OWN,TX,19,106,7380,36,2,0.7518389360274719,2,4,not_verified,0
19830,96065,8,21,0.18182187858147936,0.6633021259155195,0,3,6,681,2,2,home,RENT,TX,50,14,13978,60,4,0.03282658428910534,0,3,verified,0
9412,54218,36,17,0.5077358909736801,0.27871175948175786,0,4,4,496,9,3,wedding,OWN,MI,44,65,8699,36,1,0.7015995218719802,1,1,not_verified,0
4666,31582,33,12,0.16107537367990207,0.6701132610997493,0,7,6,780,3,2,education,RENT,NY,42,114,10091,36,0,0.6410273749282651,1,3,not_verified,0
38045,116552,33,7,0.26477943082085287,0.09844929473555353,0,6,5,506,0,2,car,RENT,NC,62,1,14099,60,0,0.6316582549006835,2,0,not_verified,0
21786,16147,39,16,0.13258721395092832,0.21183741029009096,0,21,9,390,1,0,car,OWN,OH,32,3,6706,36,3,0.29023461828107144,1,3,verified,1
6515,120054,39,13,0.3238266413543706,0.6416789541803755,2,1,6,465,1,4,medical,OWN,CA,39,87,10125,36,2,0.9864459832876854,0,1,not_verified,0
42973,112565,36,19,0.0732799436042766,0.06185949815174119,0,21,3,629,3,4,medical,OWN,NC,27,29,1150,36,4,0.9611849717935403,1,3,verified,0
27627,85242,27,11,0.3635181455264495,0.9618226656097468,0,24,1,510,7,2,wedding,MORTGAGE,PA,18,30,1630,36,1,0.6252257344913719,0,2,verified,1
16198,111110,10,4,0.38723125588497737,0.8047442806570926,2,19,7,418,0,4,business,MORTGAGE,PA,64,9,14558,60,4,0.4519747444255239,0,4,not_verified,0
4985,150107,13,18,0.15484874226585704,0.5969944989753279,0,12,3,381,3,1,business,OWN,MI,24,15,3374,36,4,0.6824965650759767,2,2,not_verified,0
46903,195080,25,23,0.18782606706584937,0.2589054323068779,0,18,0,577,11,0,medical,RENT,TX,59,8,7844,36,4,0.5936962166692749,0,3,verified,0
41935,41858,7,12,0.5240564603441398,0.6690827637157084,1,1,0,301,12,4,wedding,RENT,IL,43,39,8669,36,2,0.902254972699745,0,3,verified,1
30475,90453,27,14,0.28880201863807664,0.5246024030184285,0,13,2,830,8,3,medical,OWN,CA,51,58,5582,60,2,0.2111184786901099,2,2,verified,0
41216,171965,19,16,0.2545054940130416,0.6479617500063962,1,10,4,625,7,3,medical,MORTGAGE,PA,58,107,9388,36,2,0.9445132549503055,1,0,not_verified,0
20403,52822,24,20,0.3319325028985137,0.5684169382693974,2,10,2,697,2,3,education,OWN,NC,65,68,6176,60,1,0.9303037789654666,0,1,verified,0
4681,192325,9,2,0.4098865184710005,0.07572274820970959,0,21,1,622,9,4,wedding,MORTGAGE,NY,21,8,8587,60,1,0.9248318990915273,2,3,verified,0
27019,173076,10,26,0.42884028011580766,0.8666698175165787,0,16,6,494,1,3,car,RENT,GA,48,68,5386,36,4,0.22083563554362096,2,1,verified,0
28586,52631,25,8,0.44825541068810426,0.27628207074143407,1,3,8,674,7,4,business,OWN,GA,49,65,8471,36,2,0.8402203752506002,0,2,not_verified,1
43292,160503,22,23,0.1520539949096674,0.2531040317081783,0,6,0,476,6,3,business,MORTGAGE,OH,19,5,7563,60,3,0.9896738725124531,1,1,verified,0
38521,125389,18,2,0.23866692243207407,0.288227413224569,0,5,5,569,3,0,home,RENT,IL,65,41,4590,60,2,0.20025402698133032,0,1,verified,0
40850,152246,17,16,0.5531134697730427,0.3602629846894433,0,24,5,530,1,1,education,RENT,GA,46,81,3941,60,0,0.25301220083776366,2,4,not_verified,1
37770,99064,18,1,0.2962767849982349,0.14679010608928933,0,21,0,510,4,2,car,OWN,PA,57,39,4449,60,3,0.9056624204384385,0,4,not_verified,1
6629,172141,38,18,0.0578212693000902,0.2469025150350449,0,11,7,330,8,3,car,OWN,OH,57,37,14722,60,0,0.5607893680666103,1,4,not_verified,0
28710,114008,39,29,0.1945448681090813,0.34208877426702666,1,9,6,353,3,3,medical,MORTGAGE,IL,41,97,10722,36,1,0.9002454148926045,1,4,verified,0
31328,90496,14,9,0.5476861930550275,0.14044939765178044,0,14,9,588,14,3,car,RENT,NY,57,76,13089,36,0,0.12534419111501516,1,0,not_verified,0
13278,114373,15,12,0.012353398443591034,0.5518416962447299,1,22,3,679,14,4,education,MORTGAGE,MI,67,92,4831,36,1,0.2672944748761251,1,4,not_verified,0
9417,125370,19,23,0.0563745037276435,0.12962244699157366,0,17,1,772,1,0,education,RENT,NC,45,54,14909,36,1,0.43883375352501486,2,1,verified,0
35765,41859,18,15,0.3174674737232464,0.13265235596158864,0,20,8,584,5,0,business,MORTGAGE,GA,34,5,4634,36,0,0.9871168930687663,2,0,verified,1
9963,186568,10,10,0.4848908228086851,0.6603889855586309,1,10,3,712,4,3,wedding,MORTGAGE,FL,43,28,4131,60,1,0.8688778744599478,1,4,not_verified,1
49552,89496,6,29,0.5278037557565989,0.9402400959615477,1,4,2,723,5,2,home,RENT,PA,41,111,10143,60,0,0.521487959832179,1,4,verified,0
38292,62798,18,18,0.4972659654438094,0.45485556370698077,1,11,3,829,1,0,home,RENT,NY,33,109,1067,36,2,0.8446163151966678,0,2,verified,0
26009,62642,23,26,0.09462494442643776,0.3432638243314511,0,10,2,351,7,3,car,RENT,GA,45,91,13765,36,4,0.05951427168789569,0,1,verified,0
28675,59683,30,9,0.10684168787311002,0.7423165247874232,1,22,0,765,8,2,wedding,MORTGAGE,TX,69,3,12305,36,3,0.16060020938210118,1,0,verified,0
37175,23451,7,14,0.5430379756324406,0.5500828539705,1,11,9,304,2,0,wedding,OWN,PA,31,43,7442,60,4,0.6544521918638999,1,3,verified,0
7731,67095,23,5,0.4283246288423305,0.48437842304210055,1,17,6,600,2,3,business,RENT,NC,35,23,1342,60,4,0.0372061364220978,2,0,verified,0
41563,63394,7,21,0.5317570969534244,0.5599175213413243,1,21,6,794,14,0,education,OWN,OH,65,114,10344,36,1,0.0395497624110267,2,1,verified,1
12332,151347,12,12,0.4489200346913611,0.9776323945884973,0,6,7,545,7,0,education,MORTGAGE,FL,31,46,9776,60,4,0.2430912040610438,1,1,verified,0
20177,37855,9,28,0.021193957536033963,0.8239680649424176,1,12,3,521,1,1,home,OWN,TX,21,43,14759,36,4,0.3739679007565131,2,0,not_verified,0
24718,123135,18,5,0.5575864981089657,0.9653127091097974,1,1,9,596,8,1,home,OWN,IL,29,65,3719,36,0,0.5295576421611731,1,0,not_verified,1
3911,37624,22,8,0.5201077069995357,0.39053438382870487,0,24,8,797,0,1,car,MORTGAGE,NC,43,37,6530,36,4,0.39678121688605605,1,3,verified,0
19799,164686,32,15,0.3958719518234748,0.6665769397138858,1,16,5,637,11,4,wedding,RENT,PA,55,19,6686,36,0,0.8410281225480261,1,4,not_verified,0
16194,124894,29,11,0.16435445057137826,0.7211467178163777,0,17,0,449,4,1,home,RENT,IL,40,31,9538,60,4,0.6850616814332852,0,3,not_verified,0
5951,75981,29,8,0.1276037762863785,0.023133677548784926,0,4,3,617,11,2,business,MORTGAGE,GA,39,97,7054,60,4,0.6685547233966396,0,3,not_verified,0
41866,166203,28,1,0.15117288806739343,0.5832987143813682,1,2,5,770,1,3,home,RENT,OH,26,57,6515,60,3,0.4952898677440213,2,2,verified,0
29333,56620,36,6,0.11984740215465088,0.37404918990878044,0,13,5,701,2,4,medical,MORTGAGE,MI,40,116,14146,60,2,0.2822326531155367,2,0,not_verified,0
22673,134728,34,24,0.5199354135432083,0.8656897988756012,0,18,5,320,5,0,home,OWN,NY,62,12,7804,60,1,0.060181716909294636,1,0,not_verified,0
49885,26041,8,7,0.520369230434991,0.11142748588734974,2,23,7,737,2,2,business,MORTGAGE,TX,55,92,10790,60,3,0.9095572560793154,2,2,not_verified,1
41870,91153,7,9,0.049674352817502286,0.01992129074003801,1,4,4,670,6,0,wedding,OWN,NC,57,22,5397,60,3,0.6099355337700431,2,3,verified,0
6565,81646,24,4,0.1729564578977244,0.535230965505147,0,2,5,792,1,2,car,OWN,FL,29,116,3136,36,4,0.6694804846943893,1,4,not_verified,0
23821,133433,36,6,0.5135534530842668,0.6773511870822391,1,20,6,311,3,2,education,OWN,GA,30,10,8661,60,2,0.5242031970240332,2,3,verified,0
26494,185663,37,23,0.41631510897984625,0.5954220172290119,0,6,5,500,2,3,business,OWN,GA,23,114,2885,60,1,0.45972543809194344,2,0,not_verified,1
34941,46207,7,15,0.3749053024499524,0.4628188972535553,0,22,3,596,12,0,car,OWN,CA,42,98,2901,60,0,0.9640159288614173,0,3,not_verified,0
9624,28107,25,21,0.4584405508820984,0.9266817216346879,0,15,6,740,7,2,business,OWN,TX,67,39,6596,60,3,0.4179758969258406,1,3,verified,0
48162,147912,10,7,0.48009537949667996,0.0061764698490864856,0,17,6,656,1,2,education,RENT,MI,54,82,13083,36,0,0.33967140338222224,2,4,not_verified,1
47024,131598,39,26,0.3364423804687167,0.18126324741620814,0,9,6,515,1,0,education,RENT,IL,49,10,4826,36,4,0.8482278131992175,1,3,verified,0
1835,174312,22,11,0.5489714670488961,0.4348898119847765,0,14,9,467,2,1,education,MORTGAGE,NY,49,24,5036,36,4,0.8043220724918402,1,2,verified,1
19646,124406,31,19,0.4279889304503052,0.04790727868659983,1,21,2,830,3,2,home,MORTGAGE,NY,66,54,6381,36,0,0.745894064579784,1,4,not_verified,0
12824,48510,0,20,0.06645484187426545,0.9758207540105855,1,22,8,431,12,4,education,RENT,NY,37,86,9343,36,4,0.2489152630128778,2,2,verified,1
38335,18160,8,8,0.19020246079388603,0.31305243572245733,0,19,4,469,4,2,medical,OWN,NY,58,2,8355,60,4,0.9700772574925236,1,0,not_verified,1
4815,52309,39,10,0.37886139868392404,0.3060375405711687,0,13,3,684,3,4,home,OWN,OH,43,68,9182,36,4,0.597299439167444,2,2,not_verified,0
3429,71718,27,2,0.4953010857644239,0.7467715630721062,0,18,2,545,9,3,home,RENT,PA,57,52,14789,60,0,0.05431251191065434,1,0,verified,1
42950,186521,32,6,0.5477827594142728,0.5031790480998718,0,7,7,728,9,1,car,RENT,MI,63,23,1844,36,4,0.9439012535911337,2,0,not_verified,0
42886,38391,31,25,0.5942920277324066,0.2982539880375358,1,22,8,814,1,1,home,OWN,IL,20,37,12353,36,0,0.7102072049204927,2,3,verified,1
45398,29295,7,29,0.07965044857932418,0.5463772895755765,0,24,9,319,13,2,business,MORTGAGE,NY,31,76,6077,60,2,0.28230382923835107,0,2,not_verified,0
3607,123151,36,8,0.06050662076851419,0.7353396103829472,2,6,2,422,7,1,wedding,MORTGAGE,NC,44,63,3851,36,1,0.9383772753165873,1,0,verified,1
26650,62036,17,26,0.013555607209481723,0.009045300086444996,1,23,1,428,12,3,education,MORTGAGE,MI,35,110,7757,60,1,0.4818455569983283,2,1,verified,0
39698,98487,6,29,0.5375066451791001,0.913193913530854,0,11,3,687,2,2,medical,OWN,GA,50,60,11849,36,1,0.09173574912651739,2,0,verified,0
33353,186714,17,13,0.5512264942478532,0.9297172979695277,2,23,6,804,4,0,wedding,OWN,IL,30,46,12435,36,0,0.7421962792209764,2,0,not_verified,0
37790,74672,11,28,0.4671057872907357,0.9053154517796944,0,4,1,565,11,0,business,RENT,GA,58,54,7850,60,3,0.7187443031410182,1,0,not_verified,0
12991,124512,3,7,0.1183842621110325,0.2623497536798064,1,1,8,592,8,2,car,RENT,OH,55,112,14094,60,1,0.1405953394011772,2,0,not_verified,0
22168,161669,12,29,0.5958679559206478,0.23138096100860917,0,19,2,598,13,4,car,MORTGAGE,MI,64,87,11981,60,0,0.323454166805873,2,1,not_verified,0
32099,171252,10,11,0.37155987080371583,0.08026006545261033,1,19,3,440,9,2,home,OWN,FL,23,43,1560,36,2,0.4732083533378635,2,3,verified,0
40385,121973,15,16,0.5243672338027522,0.081245997258096,1,9,4,357,14,4,car,OWN,PA,52,82,6108,60,3,0.3803452756237917,0,1,verified,1
36919,52473,13,23,0.20117041322958726,0.554522898266453,0,15,1,468,7,1,medical,RENT,OH,61,107,4951,60,0,0.6229912501386367,2,3,not_verified,1
32416,15141,15,8,0.37937079075093355,0.02688236672624067,1,2,6,775,10,4,car,OWN,NY,26,92,6849,60,0,0.19793804096368472,2,4,not_verified,1
6580,19655,21,11,0.29331923819567507,0.44078062274307395,0,23,3,433,13,3,business,OWN,FL,32,91,733,60,3,0.03967429256674715,0,2,verified,1
8054,197322,17,18,0.4534960041745332,0.6014865031558582,0,19,6,301,13,4,business,RENT,GA,33,32,9020,36,3,0.5611527207409996,0,1,not_verified,1
25090,124066,39,24,0.5657517723212634,0.27567804149126673,1,16,7,569,14,3,home,RENT,TX,33,72,6536,60,0,0.5734120335170907,2,0,verified,0
41387,77971,24,5,0.43509752916356215,0.657916777942533,0,13,5,722,13,0,education,RENT,FL,49,38,10527,60,1,0.14409749280622075,2,1,verified,0
16823,109138,34,8,0.24253670857509751,0.08374799040577374,0,13,4,691,6,3,car,OWN,FL,24,66,10535,36,2,0.8867842507195388,2,0,not_verified,0
47015,184229,6,24,0.5849516705459705,0.11140674423052743,0,7,7,432,0,3,wedding,RENT,OH,39,19,1859,60,0,0.8014175251573394,0,0,verified,1
38341,142684,19,8,0.05436955979137659,0.6476843233507559,0,24,4,509,9,0,education,MORTGAGE,CA,37,109,7424,36,3,0.04033380833568567,1,0,verified,0
16339,40785,26,18,0.2895011781425189,0.5624640712704216,0,22,6,357,6,2,home,MORTGAGE,NY,30,91,12413,36,4,0.597339793625566,0,1,not_verified,0
4491,153460,28,9,0.22356003880454728,0.275511998404229,0,3,6,765,9,3,wedding,MORTGAGE,PA,66,110,4183,60,2,0.07581299669247643,1,3,verified,0
1706,107240,9,5,0.485319808957867,0.6831091172158078,0,17,0,438,12,2,wedding,OWN,IL,19,20,8332,60,1,0.3747977174738667,2,3,not_verified,0
32957,67957,10,17,0.37724740450242567,0.2423827374324008,0,13,7,625,14,4,business,RENT,CA,27,60,13625,36,0,0.28859741935581396,2,0,not_verified,1
16728,117808,19,7,0.0654934706146762,0.021418048830370018,0,18,6,710,7,0,home,OWN,FL,44,111,2608,60,0,0.4081049822438958,1,4,verified,0
7997,48741,32,3,0.31103535423965234,0.1849236842931511,0,3,7,742,4,2,home,MORTGAGE,TX,62,55,6573,36,2,0.26590507785854256,2,1,not_verified,0
